year,rank,name,genre,lyricist,lyrics
2009,4,Heartbreaker,댄스,G-DRAGON,"A yo finally
Is this what you been waitin' for
brand new G D
I'm all by myself
But it's all good
Yo ma Heartbreaker
DJ and YG
Let me take this song here
나도 어디서 꿀리진 않어
아직 쓸만한 걸 죽지 않었어
너 하나 때문에 망가진 몸
사라진 꿈 불 타는 맘
널 위해서라면 내 한 몸 날려
니가 있는 곳이면 달려
하지만 그댄 내게 안녕 또 안녕
넌 내가 싫다고 이유가 뭐냐고
짜증난 네 표정이
모든 걸 말해줘 슬프게 해
그래도 좋다고 기회를 달래도
한번 돌아선 니 모습
차가운 그 눈빛이 싫어요
No No
Yo ma heart heart heart heart
Heart breaker
내가 뭘 잘못했는지
Yo ma heart heart heart heart
Heart breaker
No way No way
니가 날 떠나간다고
난 인정 못한다고
잘 사나보자고
Lovers and Haters
지긋지긋지긋 해
삐끗삐끗삐끗 해
내 사랑이 비굴해
No way
매일 똑같은 문제
넌 내가 변했다해
가증스런 입 다물래
상대가 누군지 알고 말해
난 이제 Out of control
혼자서 계속 밑으로
그 자리 그 곳에서 안녕 또 안녕
넌 내가 싫다고 이유가 뭐냐고
화가 난 니 목소리
모든 걸 보여줘 슬프게 해
그래도 좋다고 기회를 달래도
한번 돌아선 니 모습
차가운 그 미소가 미워요
No No
Yo ma heart heart heart heart
Heart breaker
내가 뭘 잘못했는지
Yo ma heart heart heart heart
Heart breaker
No way No way
니가 날 떠나간대도
난 인정 못한다고
잘 사나보자고
Lovers and Haters
지긋지긋지긋 해
삐끗삐끗삐끗 해
내 사랑이 비굴해
I'll still still be there
꺼진 니 전화기에
I'll still still be there
네 집 앞 편지함에
난 아직도 그댈
이젠 남이라 해도
I'll will still be there
영원히 함께하잔 그 말들
잠깐의 달콤한 뿐이라고
그댄 왜 아무렇지 않냐고
헤이 난 이렇게 아픈데
Yo ma heart heart heart heart
Heart breaker
내가 뭘 잘못했는지
Yo ma heart heart heart heart
Heart breaker
No way No way
Yo ma heart heart heart heart breaker
Yo ma heart heart heart heart
breaker breaker
H E A R T baby
No way
I'm out"
2009,5,Again＆Again,댄스,박진영,"Again and again and again and again
Again and again and again and again
이렇게 왜 내가
또 너의 집 앞에 또 서있는 건지
대체 난 바본지
정말 속고 또 속고
또 당하고 또 당해도
또 다시 이 자리에 와있는지
내가 미쳤나 봐 자존심도 없는지
너에게 돌아와 쳇바퀴 돌듯이
이럼 안 되는데 되는데 되는데
하면서 오늘도 이러고 있어
Again and again and again and again
너에게 자꾸 돌아가
왜 그런지 몰라 왜 그런지 몰라
Again and again and again and again
너의 말에 또 속아
왜 그런지 몰라 왜 그런지 몰라
어쩜 이렇게도 바보 같니
내가 내가 왜 이렇게 된 거니
난 분명히 결심을 했는데
하고 또 했는데
왜 너에게 자꾸 돌아오는지
내가 미쳤나 봐 자존심도 없는지
너에게 돌아와 쳇바퀴 돌듯이
절대 안 볼 거라 볼 거라
볼 거라 하면서
다시 또 이러고 있어
Again and again and again and again
너에게 자꾸 돌아가
왜 그런지 몰라 왜 그런지 몰라
Again and again and again and again
너의 말에 또 속아
왜 그런지 몰라 왜 그런지 몰라
넌 대체 어떤 약이길래
끊을 수가 없어
나도 몰래 자꾸 너를 그리워하고
결국엔 또 찾고
나쁜 여자인줄 알면서
난 또 널 품에 안고
사랑을 해 보나마나
뻔히 다가올 내일의 아픔을
다 알고 있으면서
돌아서질 못해 결정을 못 내려
젠장 나 왜이러니
왜 이 여자 옆에 누워있니
도대체 몇 번째 이 짓을 더 해봐야
내가 정신을 차릴런지
누가 좀 날 어디에다 묶어줘
어서 제발
She’s a bad girl
I know know
But here I go again oh no
Again and again and again and again
너에게 자꾸 돌아가
왜 그런지 몰라 왜 그런지 몰라
Again and again and again and again
너의 말에 또 속아
왜 그런지 몰라 왜 그런지 몰라"
2009,6,심장이 없어,발라드,"방시혁, 백찬","아프다고 말하면
정말 아플 것 같아서
슬프다고 말하면
눈물이 날 것 같아서
그냥 웃지 그냥 웃지 그냥 웃지
그런데 사람들이 왜 우냐고 물어
매일을 울다가 웃다가
울다가 웃는걸 반복해
나 왜 이러는데
술이 술인지 밥인지도 모르는 채
살아 이 정도 아픔은
통과 의례인 듯 해
멍하니 종이에 나도 몰래
니 이름만 적어 하루 왼 종일
종이가 시커매지고서야 펜을 놔
너 그리워 또 핸드폰을 들었다 놔
눈물이 또 찾아와 너와의 이별이란
나는 심장이 없어 나는 심장이 없어
그래서 아픈 걸 느낄리 없어
매일 혼잣말을 해 내게 주문을 걸어
그래도 자꾸 눈물이 나는 걸
아프다고 말하면
정말 아플 것 같아서
슬프다고 말하면
눈물이 날 것 같아서
그냥 웃지 그냥 웃지 그냥 웃지
그런데 사람들이 왜 우냐고 물어
이렇게 웃는데
니가 떠나고부터
난 바보가 된 것 같어
i can't do 아무것도
죽어라 방구석에 박혀 살어
너 없인 할 일도 없는데
하룬 길어 너무 길어
근데 뭐 그리 바뻐 널 외롭게 했어
니가 쇼핑 가자 그럴 때
친구와 술 한잔 마시는 건 그렇게
쉬운데 왜 너한텐 못했을까
언제나 제일 느린 게 후회랬는데
정말 바본지 끝까지
너와의 끈을 놓지 못해
나는 심장이 없어 나는 심장이 없어
오늘도 뻔한 거짓말을 해
가슴이 너무 아픈데
이렇게 보채는데
어떻게 웃을 수가 있겠어
아프다고 말하면
정말 아플 것 같아서
슬프다고 말하면
눈물이 날 것 같아서
그냥 웃지 그냥 웃지 그냥 웃지
그런데 사람들이 왜 우냐고 물어
이렇게 웃는데
웃자 TV속 연예인들처럼
웃자 너의 미니홈피 제목처럼
웃자 행복했던 내 어제처럼
나는 심장이 없어
아플 수가 난 없어
나는 심장이 없어
아플 수가 난 없어
그냥 웃자 그냥 웃자 그냥 웃자
제발 좀 눈물아 이제는 멈춰줘"
2009,7,사랑비,발라드,김태우,"사랑했었던 어떤 이가
떠나간 적 있겠죠
모든 게 내 탓이란
생각이 든 적 있겠죠
나 그래서 잡지 못했죠
이런 아픔쯤은 모두
잊을 수 있을 거라
다른 사랑이 찾아
올 거라 생각했었죠
왜 그런데 잊질 못하죠
그저 하늘 바라보며
외치죠 다시 한번
나를 사랑해줘
내 맘속 작은 바램이
비가 되어 내려오면
내 사랑이 머리에 내리면
추억이 되살아 나고
가슴에 내리면 소중했던
사랑이 떠오르고
내 사랑이 입술에 닿으면
널 사랑해 내게 외치며
비가 내리는 그 길을 따라
걷다가 걷다가 걷다 보면
바라던 내가 널 기다려
믿음이라는 열쇠로
사랑의 상잘 열어
사랑이란 기도를
전하는 전화를 걸어
내 맘이 널 찾지 못해도
그저 하늘 바라보며
외치죠 다시 한번
나를 사랑해줘
내 맘속 작은 바램이
비가 되어 내려오면
내 사랑이 머리에 내리면
추억이 되살아 나고
가슴에 내리면 소중했던
사랑이 떠오르고
내 사랑이 입술에 닿으면
널 사랑해 내게 외치며
비가 내리는 그 길을 따라
걷다가 걷다가 걷다 보면
바라던 내가 널 기다려
돌아가 그때로
내 삶에 단 한번
기도했던 대로
이렇게 외치면
사랑비가 내려와
너의 사랑이 나의
눈에 내리면
내 앞에 네가 서 있고
내 귀에 내리면 네가
다시 사랑을 속삭이고
널 사랑해 내 품에 안으면
또 다시 행복해지면
해가 비추는 그 길을 따라
같이 또 걷다가 걷다 보면
바라던 우리가 서 있어
내게 다시 오라는 기도
Oh yeah 한번 더"
2009,8,Fire,댄스,TEDDY,"I go by the name of CL of 2NE1
It's been a long time coming
but we're here now
and we about to set the roof
on FIRE baby
you better get yours
cause I'm getting mine
Eh eh eh eh eh eh ehh to anyone
Eh eh eh eh eh eh ehh
you gotta ring the alarm
Eh eh eh eh eh eh eh
we twenty one
Eh eh eh eh eh eh
hey hey hey hey
come in come in come in
다른 세상으로
지겹기만한 고민은 이제 등을지고
Lalalala 가식없는 나의 콧노래로
Hahahaha 다시 널 비웃지 못하도록
Now let's
춤을 춤을 춤을 춰요
wanna get down
보다 큰 꿈을 꿈을 꿈을 꿔
세상은 내맘
대로 다 할 수있기에
큰 자유를 위해
tonight tonight uh
내 눈빛에 빛나는 별들로
내 심장속을 태우는 저 불빛도
영원하진 않겠지
but 잃을건 없지
oh oh ye
난 미미미미미미미치고 싶어
더 빨리 뛰뛰뛰뛰뛰뛰뛰뛰고 싶어
저 높은 빌딩위로
저 푸른 하늘위로
크게 소리리리리리리릴 치고싶어
you gotta FIRE
나의 가슴을 쿵쿵쿵
You gotta drop it like its hot
지금 멈추려하지마 ooh
the FIRE 내 머릿속을
boom boom boom
I gotta drop it Like its hot
멈추려 하지마 hey
get up get up get up
몇번넘어져도
믿었던 세상이 날 또 다시 배신해도
나나나난 절대 울지않아 바보처럼
어머머머 내숭 떨지마라 남들처럼
내가 저 끝까지 데려갈게
fallow fallow me
숨이 차 오를 만큼
달려주는 나의 가슴이
왠지 나 쉽지만은 않아 재밌죠
겁내지마라 let it go
보다 더 나은 내일로
le le le le let's go
내 눈빛에 빛나는 별들로
내 심장속을 태우는 저 불빛도
영원하진 않겠지
but 잃을건 없지
oh oh ye
난 미미미미미미 미치고 싶어
더 빨리 뛰뛰뛰뛰뛰뛰뛰 뛰고 싶어
저 높은 빌딩위로
저 푸른 하늘위로
크게 소리리리리리리릴 치고싶어
소리질러
Eh eh eh eh eh eh ehh to anyone
Eh eh eh eh eh eh ehh
you gotta ring the alarm
Eh eh eh eh eh eh eh
we twenty one
Eh eh eh eh eh eh oh
머리가 찰랑찰랑찰랑찰랑 대도록
엉덩일 살랑살랑살랑살랑 흔들어
머리가 찰랑찰랑찰랑찰랑 대도록
엉덩일 살랑살랑살랑살랑 흔들어 uh
미미미미미미 미치고 싶어
더 빨리 뛰뛰뛰뛰뛰뛰뛰 뛰고싶어
저 높은 빌딩위로 저 푸른 하늘위로
크게 소리리리리리리릴 치고싶어
언제나 오늘처럼 난 자유롭고싶어"
2009,9,쏘리 쏘리 ,댄스,유영진,"Sorry Sorry Sorry Sorry
내가 내가 내가 먼저
네게 네게 네게 빠져
빠져 빠져 버려 baby
Shawty Shawty Shawty Shawty
눈이 부셔 부셔 부셔
숨이 막혀 막혀 막혀
내가 미쳐 미쳐 baby
바라보는 눈빛 속에
눈빛 속에 나는 마치
나는 마치 뭐에 홀린 놈
이젠 벗어나지도 못해
걸어오는 너의 모습
너의 모습 너는 마치
내 심장을 밟고 왔나봐
이젠 벗어나지도 못해
어딜 가나 당당하게
웃는 너는 매력적
착한 여자 일색이란
생각들은 보편적
도도하게 거침 없게
정말 너는 환상적
돌이킬 수 없을만큼
네게 빠져 버렸어
Sorry Sorry Sorry Sorry
내가 내가 내가 먼저
네게 네게 네게 빠져
빠져 빠져 버려 baby
Shawty Shawty Shawty Shawty
눈이 부셔 부셔 부셔
숨이 막혀 막혀 막혀
내가 미쳐 미쳐 baby
딴딴 딴따다 따 따란딴
딴딴 딴따다 따
네게 반해버렸어 baby
딴딴 딴따다 따 따란딴
딴딴 딴따다 따 따라빠빠라
Hey girl gir gir gir gir gir girl
I 눈만뜨면 니 생각 Hey girl
자나깨나 사실 너 하나 밖에 안보여
말해봐 니 맘에 내가
말해봐 자리 잡았는지
말해줘 내게 말해줘
나는 바보 바보 바보
주변 사람들은 말해
내가 너무 적극적
이 세상에 그런 사람
어디 한둘이냐고
그걸 몰라 그녈 몰라
시기하며 하는 말
내가 부럽다면 그건
그대들이 지는 거
Sorry Sorry Sorry Sorry
내가 내가 내가 먼저
네게 네게 네게 빠져
빠져 빠져 버려 baby
Shawty Shawty Shawty Shawty
눈이 부셔 부셔 부셔
숨이 막혀 막혀 막혀
내가 미쳐 미쳐 baby
딴딴 딴따다 따 따란딴
딴딴 딴따다 따
네게 반해버렸어 baby
딴딴 딴따다 따 따라라라
딴딴 딴따다 따 따라빠빠라
Let's dance dance dance dance
Let's dance dance dance dance
Let's dance dance dance dance
dance dance
Hey 이제 그만 내게 와줄래
정말 미칠 것만 같아 yeah
난 너만 사랑하고 싶어
절대 다시 한눈 팔 생각 없어 hey
애인이라기보다 친구같은
내가 되고 싶어
너의 모든 고민 슬픔
함께 간직하고파
다시 없을 만큼 만큼
너를 너무 사랑해
내가 바란 사람 니가 바로 그
that that that girl
Sorry Sorry Sorry Sorry
내가 내가 내가 먼저
네게 네게 네게 빠져
빠져 빠져 버려 baby
Shawty Shawty Shawty Shawty
눈이 부셔 부셔 부셔
숨이 막혀 막혀 막혀
내가 미쳐 미쳐 baby"
2009,10,Lollipop,댄스,TEDDY,"Lolli Lolli Oh Lollipop
Lolli Lolli Oh Lolli Lollipop
Lolli Lolli Lollipop Oh
넌 나의 Lollipop
Lolli Lolli Lollipop Oh
Lolli Pop Pop
Lolli Lolli Lollipop Boy
넌 나의 Lollipop
Lolli Lolli Lollipop Oh
Lolli Pop Pop
막대사탕보다 더 달콤한
내 마음은 터질듯한
Dynamite
난 깔끔한 남자 T O P
내사랑
Bling Bling like L E D
그댄 딱 내 스탈야
반짝반짝 스타야
색다른걸 원해
Let me show you if that's okay
Now come on
색깔은
Rainbow
날 느낀 순간 넌
빠져버린걸 알아
You just can't control
날 사로 잡은 건
너와 나만이 아는 우리 둘의
Secret light
Lolli Lolli Lollipop
달콤하게 다가와
Lolli Lolli Lollipop
내게 속삭여줘
Lolli Lolli Lollipop
상큼하게 다가와
Lolli Lolli Lollipop
너를 원하잖아
Lolli Lolli Lollipop Girl
넌 나의 Lollipop
Lolli Lolli Lollipop Oh
Lolli Pop Pop
날 설레게 하는
너의 Body 너의 Move
이미 네 시선을
가둬버린 나의
Groove
식상함들은
매일 날 지치게 해
Let's just keep You and I F R E S H
Now come on
색깔은
Rainbow
날 느낀 순간 넌
빠져버린걸 알아
You just in control
날 사로 잡은 건
너와 나만이 아는 우리 둘의
Secret Light
Lolli Lolli Lollipop
달콤하게 다가와
Lolli Lolli Lollipop
내게 속삭여줘
Lolli Lolli Lollipop
상큼하게 다가와
Lolli Lolli Lollipop
너를 원하잖아
Lolli Lolli Lollipop boy
넌 나의 Lollipop
Lolli Lolli Lollipop Oh
Lolli Pop Pop
한 순간의 느낌이 아냐
지금 두 눈을 감아도
넌 내 앞에 서있는걸
내가 바라던 그게 너야
그냥 이대로
너와 나 저 불빛아래
Lolli Lolli Lollipop
달콤하게 다가와
Lolli Lolli Lollipop
내게 속삭여줘
Lolli Lolli Lollipop
상큼하게 다가와
Lolli Lolli Lollipop
너를 원하잖아
Lolli Lolli Lollipop oh
넌 나의 Lollipop
Lolli Lolli Lollipop Oh
Lolli Pop Pop
Lolli Lolli Lollipop oh
넌 나의 Lollipop
Lolli Lolli Lollipop Oh
Lolli Pop Pop"
2009,11,외톨이,랩/힙합,아웃사이더,"상처를 치료해줄 사람 어디 없나
가만히 놔두다간 끊임 없이 덧나
사랑도 사람도 너무나도 겁나
혼자인 게 무서워
난 잊혀 질까 두려워
상처를 치료해줄 사람 어디 없나
가만히 놔두다간 끊임 없이 덧나
사랑도 사람도 너무나도 겁나
혼자인 게 무서워
난 잊혀 질까 두려워
언제나 외톨이 맘의 문을 닫고
슬픔을 등에 지고 살아가는 바보
두 눈을 감고 두 귀를 막고
캄캄한 어둠 속에 내 자신을 가둬
365일 일년 내내
방황하는 내 영혼을 쫓아
키를 잡은 Jack Sparrow
몰아치는 Hurricane
졸라매는 허리끈에
방향감을 상실하고
길을 잃은 소리꾼
내 안에 숨어있는 또
다른 나와 싸워
그녀가 떠나갈 때 내게 말했었지
너는 곁에 있어도
있는 게 아닌 것 같다고
만지면 베어버리는 칼날
같은 사람
심장이 얼어붙은 차가웠던 사랑
그래 1분 1초가 사는게
사는게 아냐
매일 매일이 너무나 두려워
M'aider 누가 날 좀 꺼내줘
언제나 외톨이 맘의 문을 닫고
슬픔을 등에 지고 살아가는 바보
두 눈을 감고 두 귀를 막고
캄캄한 어둠 속에 내 자신을 가둬
언제나 외톨이 맘의 문을 닫고
슬픔을 등에 지고 살아가는 바보
두 눈을 감고 두 귀를 막고
캄캄한 어둠 속에 내 자신을 가둬
아무도 모르게 다가온
이별에 대면했을 때
또 다시 혼자가 되는 게 두려워
외면했었네
꿈에도 그리던 지나간 시간이
다시금 내게로 되돌아오기를
바라는 간절한 맘으로
밤마다 기도했었네
시위를 당기고 내 손을 떠나간
추억의 화살이 머나먼
과녁을 향해서
한없이 빠르게 날아가
내게로 돌아와 달라고
내 손을 붙잡아 달라고
부르고 불러도 한없이
소리쳐 대봐도
아무런 대답이 없는 널
내 기억 속에서
너라는 사람의 존재를
완전히 지우려
끝없이 몸부림 쳐봐도
매일밤 꿈에서 그대가 나타나
흐르는 눈물을 닦아주는걸
나 어떡하라고 다 끄떡없다고
거짓말하라고 더는 못 참겠다고
나도 아플 땐 아프다고
슬플 땐 슬프다고
얼어붙은 심장이
자꾸만 내게로 고자질해
정말로 끝이라고 정말로
괜찮다고
꾹 참고 참았던 눈물이
자꾸만 내게로 쏟아지네
상처를 치료해줄 사람 어디 없나
가만히 놔두다간 끊임 없이 덧나
사랑도 사람도 너무나도 겁나
혼자인 게 무서워
난 잊혀 질까 두려워
상처를 치료해줄 사람 어디 없나
가만히 놔두다간 끊임 없이 덧나
사랑도 사람도 너무나도 겁나
혼자인 게 무서워
난 잊혀 질까 두려워
언제나 외톨이 맘의 문을 닫고
슬픔을 등에 지고
살아가는 바보
두 눈을 감고 두 귀를 막고
캄캄한 어둠 속에
내 자신을 가둬
언제나 외톨이 맘의 문을 닫고
슬픔을 등에 지고
살아가는 바보
두 눈을 감고 두 귀를 막고
캄캄한 어둠 속에
내 자신을 가둬"
2009,12,8282,댄스,강은경,"만나지 말잔 내 말
연락도 말란 내말
너 진짜 그대로 할거니
그게 아닌데
이대로 끝일까봐
널 영영 잃을까봐
점점 더 맘이 불안해져
너무 슬퍼져
정이 뭔지 밉다가도 그리워
너없인 못살아
Gimme a call Baby Baby
지금 바로 전화줘
Gimme a call Baby Baby
매일 날 기다려
사랑한다고 사랑한다고
문자라도 남겨줘
날 울리지마
어디서 뭘 하길래
얼마나 바쁘길래
혹시 너 일부러 안받니
난 줄 알면서
벌써 날 잊은거니
마음을 접은거니
날 두고 니가 설마 설마
자꾸 눈물나
정이 뭔지 사랑보다 무서워
지우기 힘들어
Gimme a call Baby Baby
지금 바로 전화줘
Gimme a call Baby Baby
매일 날 기다려
사랑한다고 사랑한다고
문자라도 남겨줘
날 울리지마
Call me Tell me hold me
아니라고
Call me Tell me hold me
가면안돼
Gimme a call Baby Baby
다시 나를 찾아줘
Gimme a call Baby Baby
할말이 있는 걸
너를 사랑해 너무 사랑해
너를 향해 소리쳐
널 기다릴게
Call me Tell me hold me
아니라고
Call me Tell me hold me
돌아와줘"
2009,13,눈물이 뚝뚝,발라드,박창현,"가네요
점점 멀어지네요
가네요
점점 작아지네요
가네요
그댈 좀 더 보고 싶은데
좀 더 기억하고 싶은데
자꾸 번져가네요
널 사랑해
소리쳐서 불러보고 싶어
사랑해
웃으면서 보낼 수가 없어
미안해
뒤돌아 봐줄 수 없겠니
사랑하니까
하루라도 멀어질 수 없어
내 맘을 알잖아
제발 돌아봐줘요 제발
아나요
눈물 흘리는 날 아나요
그냥 서있는 걸 아나요
내 모습이 이래요
널 사랑해
소리쳐서 불러보고 싶어
사랑해
웃으면서 보낼 수가 없어
미안해
뒤돌아 봐줄 수 없겠니
사랑하니까
하루라도 멀어질 수 없어
내 맘을 알잖아
제발 돌아봐줘요
제발 다시 내게
죽을 만큼 아픈 것 조차
지금 나는 느낄 수도 없어
오직 돌아보기만 바래
기다릴게
이 자리에 멈춘 채로 널 기다릴게
한걸음도 움직이지 않고
너만을 기억하고 또 기억할게
사랑하니까
한 순간도 잊지 않을 거야
내 맘을 알잖아
제발 돌아봐줘요
제발 다시 내게"
2009,14,사고쳤어요,발라드,강은경,"말해버렸어 사랑한단말
그만 고백해버렸어
너의 뒤에서 사랑한단말
그말 입밖에 내버렸어
영원히 내마음
숨기려고 했는데
나홀로 사랑은 너무아파
혼자서 꿈꾸고
바라고 바라보고
그건 너무 힘든데
어쩌지 내 가슴이
이렇게 결국 사고를 치나봐
사랑은 안돼 난 안돼
아무리 막아서 봐도
아플 줄 알면서도
또 대책없이 사고를 치나봐
어느새 널 향해
내 가슴이 사랑을 저질러
버렸나봐
다시는 사랑은 안하려고 했는데
뒤에 올 상처가 너무아파
누군갈 원하고 그리고 기다리고
그건 너무 힘든데
어쩌지 내가슴이 이렇게
결국 사고를 치나봐
사랑은 안돼 난 안돼
아무리 막아서 봐도
아플 줄 알면서도
또 대책 없이 사고를 치나봐
어느새 널 향해
내 가슴이 사랑을 저질러
버렸나봐
자꾸만 겁이나 너무 아파 질까봐
이젠 다시 쓸 수도 없게
가슴이 깨어지고 부서질까봐
어쩌지 내눈물이
또 눈치없이 말썽을 피나봐
울기는 싫어 다 싫어
아무리 참아 내봐도
널 데려 와 달라고
보고싶다고 말썽을 피나봐
내게는 단한번 눈길조차
안주는 너인줄도 모르고"
2009,15,TTL,댄스,황성진,"can't stop we won't stop
can't stop we won't stop
ye U know we don't stop
I just want you back
좋은 사람 너는 내게 첫사랑
사랑을 가르쳐 준 사람
Never Forget You
I Remember You
기억해 너 하나만
혹시나 너를 볼까
니가 사준 옷을 입고
니가 좋아하던
짧은 머리를 하고
너와 함께 걷던
그 길을 지나 가기 위해서
굳이 먼길을 돌았어
혹시 니가 있을까봐
전화번호도 아직 그대로
혹시 나를 찾아 올까봐
집도 그대로
내 미니홈피 속에 너와
듣던 노래뿐
혹시 니가 올까봐 다시
돌아 올까봐
우리는 아직 잊지 못했는데
우리는 아직 서로 원하는데
우린 아직 사랑 하는데
엇갈려
사실은 보고 싶은데
미치도록 너를 보고 싶은데
한없이 널 기다려
결국 너를 기다려
혹시하고 멈춰서
제자리를 맴도네
좋은 사람 너는 내게 첫사랑
사랑을 가르쳐 준 사람
Never Forget You
I Remember You
기억해 너 하나만
Yo 혹시나 너를 볼까봐
보게 되면 흔들릴까 봐
내 맘이 약해질까봐
말라 비튼 날 보일까봐
너와 함께 걷던
그 길을 피하기 위해서
굳이 먼길을 돌았어
혹시 니가 있을까봐
전화번호도 이미 바꿨어
혹시 니 생각이 날까
집도 옮겼어
하지만 입에선
아직 못한 말이 새
혹시 너를 볼까봐
다시 돌아 올까봐
우리는 아직 잊지 못했는데
우리는 아직 서로 원하는데
우린 아직 사랑 하는데
엇갈려
사실은 보고 싶은데
미치도록 너를 보고 싶은데
한없이 널 기다려
결국 너를 기다려
혹시하고 멈춰서
제자리를 맴도네
좋은 사람 너는 내게 첫사랑
사랑을 가르쳐 준 사람
Never Forget You
I Remember You
기억해 너 하나만
다시 시작해 말하고 싶지만
들리지도 또 보이지 않는
너를 찾고 있어
쏟아지는 장대비를 맞은채
우리 처음 만난
그곳으로 가는데
자신이 너무나도 한심해 당신의
따스했던 자리 아직 가슴에
넌 더 견딜 수 있니
그럼 나도 조금 더 견딜테니
하지만 힘이 좀 들꺼야
너무 사랑 했잖아
참으려 애를 써봤어도
어쩔 수가 없어
혹시라도 우연히 널 볼까봐
그대가 내 모습 볼까봐
거울을 보며 눈물을 감춰
혹시나 너 올까봐
혹시나 그대 내게 올까봐
좋은 사람 너는 내게 첫사랑
사랑을 가르쳐 준 사람
그대가 내 인생의 첫사랑
Never Forget You
I Remember You
기억해 너 하나만
나 아직 기억해 너 하나만"
2009,16,소원을 말해봐,댄스,"Anne Judith Wik, Nermin Harambasic, Robin Jenssen, Ronny Svendsen, 유영진","소원을 말해봐
네 마음속에 있는 작은 꿈을 말해봐
네 머리에 있는 이상형을 그려봐
그리고 나를 봐
난 너의 Genie야 꿈이야 Genie야
드림카를 타고 달려봐
넌 내 옆자리에 앉아
그저 내 이끌림 속에 모두 던져
가슴 벅차 터져버려도
바람결에 날려버려도
지금 이 순간 세상은 너의 것
그래요 난 널 사랑해
언제나 믿어
꿈도 열정도 다 주고 싶어
난 그대 소원을 이뤄주고 싶은
행운의 여신 소원을 말해봐
I'm Genie for you boy
소원을 말해봐
I'm Genie for your wish
소원을 말해봐
I'm Genie for your dream
내게만 말해봐
I'm Genie for your world
소원을 말해봐
지루한 날들이 넌 지겹지 않니
평범한 생활에 넌 묻혀버렸니
이제 그만 깨어나
넌 나의 Superstar
shining star superstar
심장소리 같은 떨림의 Harley에
네 몸을 맡겨봐
이제 이 세상은 오직 너의 무대
환호소리 같은 파도가
내 가슴엔 너의 체온이
나는 너의 길 영원한 Biggest fan
그래요 난 널 사랑해
언제나 믿어
꿈도 열정도 다 주고 싶어
난 그대 소원을 이뤄주고 싶은
행운의 여신 소원을 말해봐
I'm Genie for you boy
소원을 말해봐
I'm Genie for your wish
소원을 말해봐
I'm Genie for your dream
내게만 말해봐
I'm Genie for your world
소원을 말해봐
DJ put it back on
그래요 난 널 사랑해
언제나 믿어 꿈도 열정도 다 주고싶어
난 그대 소원을 이뤄주고 싶은
행운의 여신 소원을 말해봐
너의 Fantasy를 숨김 없이 말해봐
나는 Genie 길을 보여줄게
니가 가진 소원 숨김 없이 말해봐
너의 Genie 내가 들어줄게
소원을 말해봐
I'm Genie for you boy
소원을 말해봐
I'm Genie for your wish
소원을 말해봐
I'm Genie for your dream
내게만 말해봐
I'm Genie for your world
소원을 말해봐
I'm Genie for you boy
소원을 말해봐
I'm Genie for your wish
소원을 말해봐"
2009,17,사랑한 후에,발라드,"강은경, 최갑원","나의 기억 어딘가에
동그마니 숨어 있다
울컥 쏟아져 내려 오는 너
기나긴 하루 한번쯤 너도
나의 모습 떠오르는지
사랑이라 부르기엔
우린 너무 멀어졌고
차마 잊기엔 아직은 너무 일러
오늘도 난 사랑과 이별 사이를
눈물로 맴돌며
숨차게 너를 찾고 있어
바보야 어딨니 안가면 안되니
너를 보낸 그곳에
아직도 난 서있는데
머리에 가슴에
그 모습이 그리워서
또 한 번 숨죽여 운다
널 사랑한 후에
오랜만에 문을 나서
바깥 바람을 만지다
덜컥 다가선 외로움에 무너져
네 손에 끌려 다니던 정들은 거리
너 없는 슬픔에
잰걸음으로 집으로 가
바보야 어딨니 안가면 안되니
너를 보낸 그곳에
아직도 난 서있는데
머리에 가슴에
그 모습이 그리워서
또 한 번 숨죽여 운다
널 사랑한 후에
널 불러보다가
뒤돌아 보면
그곳엔 널 닮은 추억만이
넌 아니 모르니 알면서 그러니
여태 잊지 못하고
아직 널 기다리는데
어떤 날 올거니
내 심장이 멈출까봐
또 다시 그리워 운다
널 사랑한 후에"
